,team_depth_1,score_depth_1,team_depth_2,score_depth_2,team_depth_3,score_depth_3,team_depth_4,score_depth_4,team_depth_5,score_depth_5,team_depth_6,score_depth_6,team_depth_7,score_depth_7,team_depth_8,score_depth_8,team_depth_9,score_depth_9,team_depth_10,score_depth_10
64, Temple,0.49999999999999994, Utah,0.6798756798756795, Utah,0.7366452425455926, Arkansas_St,0.7613517511268272, Arkansas_St,0.7648780523544575, Arkansas_St,0.7658749986856478, Arkansas_St,0.766156818320186, Arkansas_St,0.7662378501627959, Arkansas_St,0.7662615430325704, Arkansas_St,0.7662685625137685
65, Florida_St,0.49999999999999994, Temple,0.6755536130536127, Mississippi,0.7364859658248093, Temple,0.755035228973366, Temple,0.7612272722261861, Temple,0.7631171551269315, Temple,0.7636931779447508, Temple,0.7638663027323771, Temple,0.7639179328207969, Temple,0.7639333239581052
66, Kentucky,0.49999999999999994, West_Virginia,0.6622474747474745, Temple,0.7351508970827153, Utah,0.7545216193232315, Utah,0.7604781877450086, Utah,0.7624706720314736, Utah,0.7631174900624788, Utah,0.7633250614510004, Utah,0.7633911032955755, Utah,0.7634118388501481
67, Texas_A&M,0.49999999999999994, Akron,0.6616161616161614, West_Virginia,0.7186606007628736, West_Virginia,0.738721266535195, West_Virginia,0.7456339931931848, West_Virginia,0.7479949224996374, West_Virginia,0.748781695048898, West_Virginia,0.7490377619427067, West_Virginia,0.7491194774067498, West_Virginia,0.7491451477365776
68, SMU,0.49999999999999994, Arizona,0.6546231546231545, UCLA,0.7135730468503463, UCLA,0.7353644169610152, UCLA,0.7428716240171684, UCLA,0.7452995364578102, UCLA,0.7460732855190855, UCLA,0.7463183955239003, UCLA,0.7463953419884205, UCLA,0.7464193067264413
69, Arizona,0.49999999999999994, Mississippi,0.6515151515151514, Arizona,0.7116661181346494, Arizona,0.7315654049466948, Arizona,0.7383256048761259, Arizona,0.7405471711710193, Arizona,0.7412637003691477, Arizona,0.7414929879026835, Arizona,0.7415655774626282, Arizona,0.7415883223485776
70, Louisiana_Tech,0.49999999999999994, UCLA,0.6498117267348034, Akron,0.7110116314661772, Akron,0.7271342861046722, Akron,0.7319396973535391, Akron,0.7333482833767273, Akron,0.733755425365571, Akron,0.7338733084472561, Akron,0.7339073763242288, Akron,0.7339172345562985
71, Akron,0.49999999999999994, Louisiana_Tech,0.6477272727272726, Missouri,0.7036245320336229, Missouri,0.7237982173932583, Missouri,0.7306173190736184, Missouri,0.7328084872348565, Missouri,0.7335025422848639, Missouri,0.7337214906756508, Missouri,0.7337899738215072, Missouri,0.7338111652293123
72, Missouri,0.49999999999999994, New_Mexico_St,0.6474358974358974, Louisiana_Tech,0.6902409143886418, Louisiana_Tech,0.7040148363233906, Louisiana_Tech,0.7080720170110132, Louisiana_Tech,0.7092572779401561, Louisiana_Tech,0.7096110170274624, Louisiana_Tech,0.709716622726223, Louisiana_Tech,0.709748023364262, Louisiana_Tech,0.7097573267110426
73, West_Virginia,0.49999999999999994, Missouri,0.6439393939393938, New_Mexico_St,0.6836900473264111, Buffalo,0.6968149477577023, Buffalo,0.7021606010618389, Buffalo,0.7037076341190447, Buffalo,0.7041542715198504, Buffalo,0.7042844999524516, Buffalo,0.70432240416806, Buffalo,0.704333446837841
74, UCLA,0.46153846153846156, Buffalo,0.6163911845730026, Buffalo,0.6776827396662111, New_Mexico_St,0.6945161434095815, New_Mexico_St,0.6975871726392951, New_Mexico_St,0.6984469531184474, Virginia,0.6987880464089548, Virginia,0.6990987969948987, Virginia,0.6991967268159426, Virginia,0.699227075891326
75, Buffalo,0.4545454545454546, Colorado_St,0.5946969696969696, Virginia,0.6602934733616546, Virginia,0.6861510041281959, Virginia,0.6948925355924483, Virginia,0.6978218834176197, New_Mexico_St,0.6986899791946326, Georgia_Tech,0.6987840778391503, Georgia_Tech,0.6989207591007162, Georgia_Tech,0.6989636634857543
76, Mississippi,0.4545454545454546, UT_San_Antonio,0.588053613053613, Georgia_Tech,0.6549167373031006, Georgia_Tech,0.6828795420221017, Georgia_Tech,0.6933198718994276, Georgia_Tech,0.697072784637372, Georgia_Tech,0.6983590313955906, New_Mexico_St,0.6987597635921201, New_Mexico_St,0.6987802330480305, New_Mexico_St,0.698786310510876
77, UNLV,0.4545454545454546, Virginia,0.587445887445887, UNLV,0.6275488171149333, UNLV,0.6422337071420687, UNLV,0.646511286571578, UNLV,0.6477128418450345, UNLV,0.6480624757358961, UNLV,0.6481655374482937, UNLV,0.6481960660727625, UNLV,0.6482051243747694
78, W_Michigan,0.4545454545454546, UNLV,0.5829095147276965, Texas_Tech,0.617885275337198, Texas_Tech,0.6351942887763857, Texas_Tech,0.6410914245968244, Texas_Tech,0.6430154072535914, Texas_Tech,0.6436343763357059, Texas_Tech,0.6438319698604729, Texas_Tech,0.6438943008964476, Texas_Tech,0.643913755790322
79, WKU,0.41666666666666663, Georgia_Tech,0.5795454545454546, Colorado_St,0.6176442454851545, W_Michigan,0.6294396239456306, W_Michigan,0.633637169277693, W_Michigan,0.6348126184853125, W_Michigan,0.635153861916427, W_Michigan,0.6352519743914974, W_Michigan,0.6352804401958634, W_Michigan,0.635288742743838
80, Minnesota,0.41666666666666663, W_Michigan,0.5750688705234158, W_Michigan,0.6154520410718755, Colorado_St,0.6242450257278939, Colorado_St,0.6262374047138317, Colorado_St,0.626826047845394, Colorado_St,0.6270013537622143, Pittsburgh,0.6272624338932918, Pittsburgh,0.6273852389625018, Pittsburgh,0.6274234825627443
81, Texas_Tech,0.41666666666666663, Texas_Tech,0.5625971250971247, UT_San_Antonio,0.6108171548730985, UT_San_Antonio,0.6169313124891632, Pittsburgh,0.6222451557889923, Pittsburgh,0.6257034567067734, Pittsburgh,0.6268770242621916, Colorado_St,0.6270533368530311, Colorado_St,0.6270686629695755, Colorado_St,0.6270731513534611
82, Utah_St,0.41666666666666663, Minnesota,0.5410839160839159, Tulane,0.5862149787769625, Pittsburgh,0.6124107024218284, UT_San_Antonio,0.6187538051158977, UT_San_Antonio,0.6192972763980291, UT_San_Antonio,0.6194601842220026, UT_San_Antonio,0.619509053195233, UT_San_Antonio,0.6195237060211986, UT_San_Antonio,0.6195280547507012
83, Virginia,0.41666666666666663, Vanderbilt,0.5282898919262555, Pittsburgh,0.5861220849857215, Tulane,0.6055790438726215, Tulane,0.6121009313961662, Tulane,0.6142129113045394, Tulane,0.6148697800593375, Tulane,0.6150728684816735, Tulane,0.6151344963499978, Tulane,0.6151530188586906
84, E_Michigan,0.41666666666666663, Tulane,0.524793388429752, Florida,0.5840657047268616, Florida,0.6040471168124254, Florida,0.610734650218429, Florida,0.6128969658159164, Florida,0.6135892361594694, Florida,0.6138101808914346, Florida,0.6138797155013502, Florida,0.6139012841623657
85, Georgia_Tech,0.4, Pittsburgh,0.5227272727272727, Minnesota,0.5812035712603896, Vanderbilt,0.5975825043824453, Vanderbilt,0.6037409797686291, Vanderbilt,0.6057352523276175, Vanderbilt,0.6063891109145164, Vanderbilt,0.6066003143306531, Vanderbilt,0.6066670476753188, Vanderbilt,0.6066877697190228
86, California,0.36363636363636365, Florida,0.5199724517906336, Vanderbilt,0.5794101215588817, Minnesota,0.5950615273374672, Minnesota,0.5994318917266951, Minnesota,0.6007809111385523, Minnesota,0.6011964936155697, Minnesota,0.6013236767706701, Minnesota,0.6013623372440541, Minnesota,0.6013740000563117
87, Vanderbilt,0.36363636363636365, Air_Force,0.5130853994490358, Miami_OH,0.5572303614658982, Miami_OH,0.5708952338601078, Miami_OH,0.5749563860472277, Miami_OH,0.5761234882783098, Miami_OH,0.5764594790232926, Miami_OH,0.5765555603000293, Miami_OH,0.5765834371315656, Miami_OH,0.5765915222988762
88, Tulane,0.36363636363636365, Utah_St,0.5126262626262624, Air_Force,0.5459064580965406, Air_Force,0.5548152920312008, California,0.5590731670778158, California,0.5611970965016467, California,0.5618817667195252, California,0.5620993000949643, California,0.5621677098491816, California,0.5621890235825728
89, ULL,0.36363636363636365, Miami_OH,0.5117079889807161, Utah_St,0.5378195562854653, California,0.5525645631199949, Air_Force,0.5575478012493554, Air_Force,0.5583708409637897, Air_Force,0.558612162353792, Air_Force,0.5586840581592719, Air_Force,0.5587054480661647, Air_Force,0.5587117721778561
90, Colorado,0.36363636363636365, WKU,0.5069930069930069, WKU,0.5355345412163595, Utah_St,0.5457602930592776, Utah_St,0.5481853357757649, Syracuse,0.5491368302258065, Syracuse,0.5504353820613842, Syracuse,0.5508626571572564, Syracuse,0.5509991599232008, Syracuse,0.5510417155377051
91, Air_Force,0.36363636363636365, E_Michigan,0.4999999999999999, California,0.5329463351157566, WKU,0.5448713343559975, WKU,0.5475909096110403, Utah_St,0.5488889923978608, Utah_St,0.549093746388187, Utah_St,0.5491539367571493, Utah_St,0.5491716337134153, Utah_St,0.5491768369406287
92, Indiana,0.36363636363636365, California,0.4820936639118456, E_Michigan,0.5313978950342589, E_Michigan,0.5418194601482909, Syracuse,0.5453169553821943, WKU,0.5484225860084981, WKU,0.5486784627749236, WKU,0.5487569917707013, WKU,0.5487805789052946, WKU,0.5487875709514786
93, Florida,0.36363636363636365, ULL,0.470438652256834, Syracuse,0.5064336207692849, Syracuse,0.5345838452400808, E_Michigan,0.5448110359054016, E_Michigan,0.5457584014671257, E_Michigan,0.546047657250515, E_Michigan,0.5461347510124965, E_Michigan,0.5461607728351753, E_Michigan,0.5461685434233958
94, Miami_OH,0.36363636363636365, Nebraska,0.4602758352758352, Nebraska,0.5043717896646218, Nebraska,0.5182551004855898, Nebraska,0.5229163958335278, Nebraska,0.5244219005639944, Nebraska,0.5248974003472812, Nebraska,0.5250455237999427, Nebraska,0.5250913320214865, Nebraska,0.5251054325500514
95, Old_Dominion,0.36363636363636365, Indiana,0.4579889807162534, ULL,0.5042526344179237, ULL,0.5144135906250857, ULL,0.5172201894073895, ULL,0.517988212676644, ULL,0.5182036332339589, ULL,0.5182659062150594, ULL,0.5182842811979543, ULL,0.5182897463559407
96, Pittsburgh,0.36363636363636365, Old_Dominion,0.4573002754820936, Indiana,0.4893132464413456, Indiana,0.5018908676269401, Indiana,0.5061524755367339, Indiana,0.5075531652865616, Indiana,0.5080051690447944, Indiana,0.5081500803299601, Indiana,0.5081958926305103, Indiana,0.5082101873724234
97, Nebraska,0.3333333333333333, Colorado,0.4504132231404958, Old_Dominion,0.48773293969574943, Old_Dominion,0.4967963303833532, South_Alabama,0.4997867296472109, South_Alabama,0.5009362110819883, South_Alabama,0.501266615652557, South_Alabama,0.5013630490378085, South_Alabama,0.5013914081220654, South_Alabama,0.5013998012122933
98, ULM,0.3333333333333333, ULM,0.44949494949494934, ULM,0.4842160680228862, South_Alabama,0.4957284264313756, Old_Dominion,0.49944562915668267, Old_Dominion,0.5002288721525517, Old_Dominion,0.5004603680018922, Old_Dominion,0.5005275436573432, Old_Dominion,0.500546870443409, Old_Dominion,0.5005524827368939
99, Nevada,0.2727272727272727, Syracuse,0.435738503920322, South_Alabama,0.48129659596601737, ULM,0.4936140165027052, ULM,0.4963357870403213, ULM,0.4971085777567839, ULM,0.4973264853826949, ULM,0.49738809175676074, ULM,0.4974058260939179, ULM,0.49741100953209877
100, Cincinnati,0.2727272727272727, South_Alabama,0.42837465564738286, Colorado,0.47135612321562714, Colorado,0.47831342194133325, Colorado,0.48073910518160384, Colorado,0.4815230175677136, Colorado,0.4817730474800238, Colorado,0.4818522083582839, Colorado,0.4818769804682756, Colorado,0.48188466380542994
101, East_Carolina,0.2727272727272727, Maryland,0.39261496079677904, Tennessee,0.4283983349065991, Tennessee,0.4427856463345243, Tennessee,0.44747173520522426, Tennessee,0.4490437049544931, Tennessee,0.44956169381470507, Tennessee,0.44972749260308503, Tennessee,0.4497796504071297, Tennessee,0.449795855358964
102, Coastal_Car,0.2727272727272727, Arkansas,0.3877940241576604, Maryland,0.42812180932015653, Maryland,0.44006853719457767, Maryland,0.4444137167245983, Maryland,0.44587328765418804, Maryland,0.44635152406781403, Maryland,0.4465062064564421, Maryland,0.4465555557489337, Maryland,0.44657107863406686
103, Arkansas,0.2727272727272727, Tennessee,0.38691460055096416, Arkansas,0.42092893332562736, Arkansas,0.4336379456589824, Arkansas,0.437708858280946, Arkansas,0.4389911548226426, Arkansas,0.43938949178687636, Arkansas,0.4395113463011538, Arkansas,0.43954874842292935, Arkansas,0.43956025112945213
104, Massachusetts,0.2727272727272727, Idaho,0.3856749311294765, Idaho,0.4206475916186657, Idaho,0.43130698893518216, Idaho,0.4342079611216263, Idaho,0.4349974543625723, Idaho,0.43521725132621314, Idaho,0.4352802461840517, Idaho,0.43529869760059225, Idaho,0.4353041557679476
105, Tennessee,0.2727272727272727, Massachusetts,0.3725895316804406, Massachusetts,0.4054587515331313, Massachusetts,0.4151054470128476, Massachusetts,0.4180278927020583, Massachusetts,0.41885831124723827, Massachusetts,0.41908385567659945, Massachusetts,0.41914502428096084, Massachusetts,0.4191621153169627, Massachusetts,0.41916702236667136
106, Rutgers,0.2727272727272727, Rutgers,0.3616232252595889, Rutgers,0.397560900461409, Rutgers,0.40892679567303514, Rutgers,0.41296986643959493, Rutgers,0.4143250776351706, Rutgers,0.4147633434165568, Rutgers,0.41490276634538575, Rutgers,0.41494661792012666, Rutgers,0.4149602686023728
107, Maryland,0.2727272727272727, Cincinnati,0.3553719008264462, Cincinnati,0.3875532181317302, Cincinnati,0.3984724579202422, Cincinnati,0.4018761185318293, Cincinnati,0.40297144024650416, Cincinnati,0.40331048115654927, Cincinnati,0.4034127774383453, Cincinnati,0.4034434915465971, Cincinnati,0.40345264640888345
108, Syracuse,0.2727272727272727, Coastal_Car,0.33884297520661144, Coastal_Car,0.36131980966691685, Coastal_Car,0.368249039548814, Coastal_Car,0.37026602689702154, Coastal_Car,0.3708239336263295, Coastal_Car,0.3709784977776425, Coastal_Car,0.37102201783388405, Coastal_Car,0.3710345774614682, Coastal_Car,0.3710382735467038
109, South_Alabama,0.2727272727272727, Nevada,0.3381542699724518, Nevada,0.3565498436366204, Nevada,0.36262362444509316, Nevada,0.3645257657154046, Nevada,0.3650672374553208, Nevada,0.36522215195055, Nevada,0.36526760962291366, Nevada,0.3652809822113273, Nevada,0.36528490815120823
110, Idaho,0.2727272727272727, East_Carolina,0.33677685950413205, East_Carolina,0.3538118791217961, East_Carolina,0.35974119542630095, East_Carolina,0.36177938509869306, East_Carolina,0.3624332715839353, East_Carolina,0.36263803308032055, East_Carolina,0.3627001561067949, East_Carolina,0.36271884970783436, East_Carolina,0.36272443871925986
111, BYU,0.25, BYU,0.3099747474747474, BYU,0.3261486514327424, BYU,0.3317115011652721, BYU,0.33347856795977954, BYU,0.3339733625765138, BYU,0.33411285843580535, BYU,0.3341537940614876, BYU,0.33416586977948753, BYU,0.33416941597325955
112, Hawaii,0.18181818181818182, North_Carolina,0.24793388429752067, Tulsa,0.2744685344117162, Tulsa,0.2832205318754045, Tulsa,0.2861123474147394, Tulsa,0.28700365631487357, Tulsa,0.28727361478662544, Tulsa,0.28735570177367264, Tulsa,0.28738055896676457, Tulsa,0.2873880387173705
113, Ga_Southern,0.18181818181818182, Tulsa,0.24558080808080807, North_Carolina,0.26884547958928107, North_Carolina,0.27669826417009014, North_Carolina,0.279731766808496, North_Carolina,0.2808085743393747, North_Carolina,0.2811765887391956, North_Carolina,0.2812986287017261, North_Carolina,0.2813380009945013, North_Carolina,0.2813503760196328
114, North_Carolina,0.18181818181818182, Connecticut,0.2424242424242424, Connecticut,0.2641802641802642, Connecticut,0.2717190312748166, Connecticut,0.27418589569161994, Connecticut,0.27497375840612487, Connecticut,0.2752159034488869, Connecticut,0.27528980361084876, Connecticut,0.27531204898048656, Connecticut,0.2753187007713372
115, New_Mexico,0.18181818181818182, Ga_Southern,0.2396694214876033, Ga_Southern,0.26145273459323043, Ga_Southern,0.26839469800589255, Ga_Southern,0.27032486748459883, Ga_Southern,0.2708626960637312, Ga_Southern,0.27101540901865184, Ga_Southern,0.27105976188811876, Ga_Southern,0.27107287598032, Ga_Southern,0.27107677510274786
116, Bowling_Green,0.18181818181818182, New_Mexico,0.23002754820936638, New_Mexico,0.24865911177894653, New_Mexico,0.25377640705636595, New_Mexico,0.2552581230677167, New_Mexico,0.2557247563563636, New_Mexico,0.25586616087783737, New_Mexico,0.25590816210148143, New_Mexico,0.2559207249485885, New_Mexico,0.2559244826187925
117, Connecticut,0.18181818181818182, Bowling_Green,0.2231404958677686, Bowling_Green,0.23816679188580017, Bowling_Green,0.24271879197686885, Bowling_Green,0.24414099231072922, Bowling_Green,0.24459156450993105, Bowling_Green,0.24472586745535058, Bowling_Green,0.24476498637965147, Bowling_Green,0.24477626194665034, Bowling_Green,0.2447795325902246
118, Tulsa,0.16666666666666666, Hawaii,0.21418732782369146, Hawaii,0.2263648885549712, Hawaii,0.23036605702364543, Hawaii,0.2314902842242587, Hawaii,0.23181648578927797, Hawaii,0.23190941465424464, Hawaii,0.23193544877993785, Hawaii,0.2319427271535775, Hawaii,0.2319447951216001
119, Illinois,0.16666666666666666, Illinois,0.20896464646464646, Illinois,0.2209110334110334, Illinois,0.22485379729697913, Illinois,0.22601952541872955, Illinois,0.22635614529157694, Illinois,0.22645703173696027, Illinois,0.22648751703300649, Illinois,0.22649672867504597, Illinois,0.22649947512940463
120, Baylor,0.09090909090909091, Ball_St,0.14393939393939392, Ball_St,0.1627110263473899, Ball_St,0.16736297066875583, Ball_St,0.16868283388788302, Ball_St,0.1690639296103562, Ball_St,0.16917534767280787, Ball_St,0.1692080753790671, Ball_St,0.1692177467081122, Ball_St,0.16922058998453504
121, Ball_St,0.09090909090909091, Charlotte,0.14393939393939392, Charlotte,0.1614969626333262, Charlotte,0.16594052947358734, Charlotte,0.16722902111233415, Charlotte,0.16760858602712717, Charlotte,0.16772097775578004, Charlotte,0.1677540026185955, Charlotte,0.16776375143505587, Charlotte,0.1677666171268139
122, Texas_St,0.09090909090909091, San_Jose_St,0.13194444444444445, San_Jose_St,0.14625420875420875, San_Jose_St,0.15000462325272934, San_Jose_St,0.15095895486000374, San_Jose_St,0.15123766468428496, San_Jose_St,0.15132309065152533, San_Jose_St,0.1513491587755447, San_Jose_St,0.15135691938693027, San_Jose_St,0.15135919551582327
123, Charlotte,0.09090909090909091, Kent,0.12396694214876033, Kent,0.1352992737290258, Kent,0.13888414573989344, Kent,0.14005708391978092, Kent,0.14041017993605878, Kent,0.14051347008123627, Kent,0.14054344273868985, Kent,0.14055204447081227, Kent,0.14055454344527546
124, Kent,0.09090909090909091, Texas_St,0.11570247933884298, Texas_St,0.12171299774605564, Texas_St,0.12349452450879955, Texas_St,0.12404500509394316, Texas_St,0.12420776189454323, Texas_St,0.12425373822580069, Texas_St,0.1242668222090423, Texas_St,0.12427059236819378, Texas_St,0.1242716955287257
125, Rice,0.08333333333333333, Baylor,0.09090909090909091, Baylor,0.09090909090909091, Baylor,0.09090909090909091, Baylor,0.09090909090909091, Baylor,0.09090909090909091, Baylor,0.09090909090909091, Baylor,0.09090909090909091, Baylor,0.09090909090909091, Baylor,0.09090909090909091
126, San_Jose_St,0.08333333333333333, Rice,0.08333333333333333, Rice,0.08333333333333333, Rice,0.08333333333333333, Rice,0.08333333333333333, Rice,0.08333333333333333, Rice,0.08333333333333333, Rice,0.08333333333333333, Rice,0.08333333333333333, Rice,0.08333333333333333
127, UTEP,0.0, Oregon_St,0.0, Oregon_St,0.0, UTEP,0.0, UTEP,0.0, UTEP,0.0, UTEP,0.0, UTEP,0.0, UTEP,0.0, UTEP,0.0
128, Oregon_St,0.0, Kansas,0.0, Kansas,0.0, Kansas,0.0, Kansas,0.0, Kansas,0.0, Kansas,0.0, Kansas,0.0, Kansas,0.0, Kansas,0.0
129, Kansas,0.0, UTEP,0.0, UTEP,0.0, Oregon_St,0.0, Oregon_St,0.0, Oregon_St,0.0, Oregon_St,0.0, Oregon_St,0.0, Oregon_St,0.0, Oregon_St,0.0
